櫋,mien
𣏜,mien
臱,mien
㮌,mien
𣡠,mien
全,dzyen
泉,dzyen
𧍭,dzyen
牷,dzyen
䀬,dzyen/cryen
葲,dzyen
宣,syen
揎,syen
㩊,syen
愃,syen/qhyán
𡈣,syen
𩕖,syen
瑄,syen
𩓧,syen
鐫,cyen
鋑,cyen/chuan
朘,cyen
剶,cyen/thryen
翾,qhyen
儇,qhyen
蠉,qhyen/qhyén
𧾎,qhyen
嬛,qhyen/qyen/gyeŋ
譞,qhyen
頨,qhyen/ghyó
堧,nyen/nuà
䙇,nyen
𤲬,nyen/nyén/nyèn/nuà
瑌,nyen/nyén
撋,nyen
穿,thyen/thyèn
川,thyen
沿,jyen
㳂,jyen
鉛,jyen
櫞,jyen
捐,jyen
鳶,jyen
蝝,jyen
緣,jyen
䱲,jyen
𦿂,jyen
𦛔,jyen/zyèn
旋,zyen/zyèn
璿,zyen
𤩅,zyen
𤫀,zyen
䗠,zyen
㳬,zyen/zyèn
琁,zyen
璇,zyen
𣟳,zyen
蜁,zyen
㔯,zyen
圓,zyen/ghryen
䁢,zyen
嫙,zyen/zyèn
鏇,zyen/zyèn
娟,qyen
悁,qyen
𡷡,qyen
𡣬,qyen
船,zhyen
舩,zhyen
鞭,pien
鯾,pien
揙,pien
㳄,zien
涎,zien/jièn
詮,chyen
銓,chyen
硂,chyen
痊,chyen
佺,chyen
悛,chyen
駩,chyen
筌,chyen
絟,chyen/chyet
譔,chyen/dzryén/dzryèn
縓,chyen/chyèn
恮,chyen/cryen
荃,chyen
𠛮,chyen
峑,chyen
𠥙,chyen
鐉,chyen
拴,chyen
專,tyen
甎,tyen
顓,tyen
嫥,tyen
諯,tyen/dyen/thyèn/chyèn
膞,tyen/dyén/tyén
鱄,tyen/tyén
𩠹,tyen
遄,dyen
輲,dyen
輇,dyen
椯,dyen
歂,dyen/dyén
貟,ghryen/ghyùn
蟤,cryen
栓,sryen
𨏉,sryen/sryèn
猭,thryen/thryèn
虔,grien
鰬,grien
𨜻,grien
榩,grien
鍵,grien/gián/grién
揵,grien/kián
愆,khrien
䇂,khrien
諐,khrien
𠎝,khrien
褰,khrien
騫,khrien
䙭,khrien/krién
𧽐,khrien
攐,khrien
㗔,khrien
權,gryen
拳,gryen
觠,gryen/kryèn
顴,gryen
踡,gryen
婘,gryen
孉,gryen
䠰,gryen
𤷄,gryen
犈,gryen/kryèn
蠸,gryen
齤,gryen
卷,gryen/gyán/kryén/kryèn
𪈻,gryen
𥆗,gryen
𥁠,gryen
𢑆,gryen
鬈,gryen/khryen
䟒,gryen
䑏,gryen
蜷,gryen
捲,gryen/kryén/kryèn
椽,dryen
傳,dryen/dryèn/tryèn
攣,lyen
弮,khryen/kryèn
㒽,khryen
棬,khryen
𨟠,khryen/khiak
鄢,qrien/qián/qiàn
漹,ghrien/qiàn
䗡,ghrien
燀,thien/tién/thién
勬,kryen/kryèn
蕭,seu
簫,seu
彇,seu
蟰,seu/syuk
橚,seu/syuk
潚,seu/syuk
𩙚,seu
踃,seu
㩋,seu/séu/sèu/sryuk/syuk
箾,seu/srok
𦐺,seu/sieu
㲖,seu
艘,seu
瞍,seu
翛,seu/shyuk
撨,seu/dzieu
祧,theu
佻,theu/deu
挑,theu/thau/déu
脁,theu
恌,theu/jieu
𣂁,theu
庣,theu
銚,theu/jieu/dèu
趒,theu/deu/thèu
聎,theu
蓧,theu/dek
貂,teu
䯾,teu/deu/tyù
𠚥,teu
刁,teu
琱,teu
凋,teu
鯛,teu
䂏,teu
雕,teu
鵰,teu
蛁,teu
彫,teu
𧜣,teu/téu
𧘨,teu
䒒,teu
𦶌,teu
𦨣,teu
𩾗,teu/cieu
㚋,teu
奝,teu
瞗,teu
迢,deu
條,deu
樤,deu
髫,deu
跳,deu
鋚,deu
𧌁,deu
蜩,deu
苕,deu
芀,deu
調,deu/tryu/dèu
鮡,deu/driéu
岧,deu
䩦,deu
嬥,deu/déu/dèu/drok
𠤼,deu
𣬸,deu
𠧪,deu
鰷,deu
驍,keu
梟,keu
𥄉,keu
澆,keu/ŋèu
憿,keu
釗,keu/tieu
邀,keu/qieu
蟂,keu
徼,keu/kèu
聊,leu
𦗖,leu/lau
膋,leu
膫,leu/lièu
飉,leu
遼,leu
憀,leu/lyu
竂,leu
寥,leu/lek
料,leu/lèu
㙩,leu/lièu
橑,leu/láu
撩,leu/léu
摷,leu/crau
廖,leu/lyù
僚,leu/liéu
寮,leu
鐐,leu/lèu
簝,leu/lau
豂,leu
鷯,leu/lièu
𥲊,leu
璙,leu/liéu/lèu
嫽,leu/liéu/lèu
漻,leu
蟟,leu
瞭,leu/léu
䜮,leu/lau
𧂏,leu
𩯊,leu
嶚,leu
翏,leu/lyù
繚,leu/léu/liéu
憭,leu/léu/liéu
獠,leu/tráu/láu
髎,leu/lieu
𡽐,leu
蟧,leu/lau
𦿌,leu/lua
敹,leu
嘹,leu/lèu
熮,leu/lyú/lièu
堯,ŋeu
嶢,ŋeu
僥,ŋeu
垚,ŋeu
顤,ŋeu/qhrau/ŋèu
膮,qheu/qhéu
嘵,qheu
憢,qheu
㚠,qheu/khieu
𦟞,qheu
䎄,qheu
䫞,qheu/khieu
幺,qeu
怮,qeu/qyu/qiəu/qiə́u
葽,qeu/qieu/qéu/qièu
䱂,qeu/qyú
𥃩,qeu
鄡,kheu
郻,kheu
𢿣,kheu/ŋrau/khek
墽,kheu
𡩇,kheu
宵,sieu
消,sieu
霄,sieu
捎,sieu/srau
逍,sieu
痟,sieu
綃,sieu/srau
銷,sieu
焇,sieu
硝,sieu
蛸,sieu/srau
莦,sieu/srau
哨,sieu/chièu
鮹,sieu/srau
𤞚,sieu
䴛,sieu
揱,sieu/sràu/srok
魈,sieu
超,thrieu
怊,thrieu/thieu
欩,thrieu
𢁾,thrieu
𠰉,thrieu
䫿,thrieu
朝,trieu/drieu
𦩻,trieu
𪓙,drieu
晁,drieu
鼂,drieu
潮,drieu
嚻,qhrieu
枵,qhrieu
歊,qhrieu/qhuk
毊,qhrieu/grieu
獢,qhrieu
𤣠,qhrieu
藃,qhrieu/qhrau/qhàu
呺,qhrieu
𩱴,qhrieu
虈,qhrieu
樵,dzieu
藮,dzieu
劁,dzieu/dzièu
憔,dzieu
顦,dzieu
䏆,dzieu/dzau
譙,dzieu
嶕,dzieu
𡻝,dzieu/dzrau
鐎,dzieu/cieu
𨝱,dzieu
僬,dzieu/cieu/cièu
䩌,dzieu/cièu
菬,dzieu/tiéu
驕,krieu
嬌,krieu/grieu/kriéu
憍,krieu/khrieu
穚,krieu
鷮,krieu/grieu
蕎,krieu/grieu
喬,krieu/gririeu
簥,krieu
撟,krieu/kriéu
焦,cieu
𤓪,cieu
㲬,cieu
蕉,cieu
膲,cieu
鷦,cieu
椒,cieu
茮,cieu
噍,cieu/dzièu
蟭,cieu
醮,cieu/cièu
𪚱,cieu
燋,cieu/ciak
䌭,cieu
饒,nieu/nièu
橈,nieu/nràu
襓,nieu
㹛,nieu
蟯,nieu/qieu
蕘,nieu
燒,shieu/shièu
𤬖,shieu/jieu
遙,jieu
媱,jieu
傜,jieu
繇,jieu/jyu/dryù
颻,jieu
𣣳,jieu
窯,jieu
窰,jieu
䔄,jieu/jièu
𦾺,jieu
珧,jieu
鰩,jieu
姚,jieu
搖,jieu
謠,jieu
軺,jieu/dieu
愮,jieu
𨙂,jieu
陶,jieu/dau
蘨,jieu/jyu
鷂,jieu/jièu
洮,jieu/thau
烑,jieu
𢋇,jieu
𢑄,jieu
㫍,jieu
榣,jieu
嗂,jieu
䠛,jieu
瑤,jieu
猺,jieu
餆,jieu
韶,dieu
㲈,dieu
佋,dieu/diéu
𦯐,dieu
𠧙,dieu/tièu/dièu
玿,dieu
𢃳,dieu
柖,dieu
㸛,dieu
昭,tieu
鵃,tieu/trau
鉊,tieu
招,tieu
盄,tieu
皽,tieu/trién/tién
飊,pieu
標,pieu/piéu
猋,pieu
杓,pieu/phieu/diak/tek
瘭,pieu
幖,pieu
熛,pieu
㠒,pieu
𧽤,pieu/phieu
蔈,pieu
驫,pieu/priəu
𦠎,pieu/phieu
𣄠,pieu
贆,pieu
髟,pieu/priəu/sram
鑣,prieu
𩽁,prieu
臕,prieu
儦,prieu
瀌,prieu/briəu
𦔩,prieu
藨,prieu/phau/briéu
瓢,bieu
飄,bieu/phieu
剽,bieu/phièu
薸,bieu
𣞈,bieu
螵,bieu/phieu
䖢,mieu
篻,mieu/phiéu
㠺,mieu
𪃦,mieu
苗,mrieu
描,mrieu/mrau
緢,mrieu/mráu/mràu
貓,mrieu/mrau
猫,mrieu
要,qieu/qièu
腰,qieu
喓,qieu
𧍔,qieu
䙅,qieu
䳩,qieu
鴞,ghrieu
𨚙,ghrieu/ghau
橋,grieu
趫,grieu/khrieu
僑,grieu
㝯,grieu
鐈,grieu
㠐,grieu
轎,grieu/grièu
蟜,grieu/kriéu
蹻,grieu/khieu/kriéu/kiak/giak
𦒓,grieu
䀉,grieu
鍫,chieu
鐰,chieu/dzau
篍,chieu/chyu/chièu
幧,chieu/chau
㡑,chieu/céu
𣟼,chieu/cyu
𣖄,chieu
妖,qrieu
祅,qrieu
枖,qrieu
訞,qrieu
夭,qrieu/qriéu/qáu
繑,khieu
趬,khieu/khrièu
蹺,khieu
弨,thieu/thiéu
爂,phieu
漂,phieu/phièu
𩙒,phieu
嫖,phieu/phièu
旚,phieu
犥,phieu/phiéu
鏢,phieu
僄,phieu/phièu
𪅃,phieu
慓,phieu/biéu/phièu
彯,phieu/phièu
摽,phieu/biéu/phièu
𨄏,phieu
翲,phieu/phièu
瞟,phieu/phiéu
嘌,phieu
翹,gieu/gièu
荍,gieu
𧄍,gieu
嘺,gieu
䎗,gieu
𤖻,gieu/shiè
燎,lieu/liéu/lièu
橇,khrieu
鞽,khrieu
肴,ghrau
餚,ghrau
崤,ghrau/ghau
𦺔,ghrau
殽,ghrau
洨,ghrau
筊,ghrau/kráu
姣,ghrau/kráu
猇,ghrau/qhrau
㮁,ghrau
爻,ghrau
淆,ghrau
笅,ghrau
胶,ghrau
𨠦,ghrau
䋂,ghrau
倄,ghrau/ghi*úi
㤊,ghrau/ghràu
䂚,ghrau
交,krau
蛟,krau
茭,krau
鵁,krau
膠,krau/khrau/kràu
鮫,krau
咬,krau/qrau
郊,krau
䍊,krau/khek
轇,krau
㶀,krau
䢒,krau
教,krau
䉰,krau/ghráu/kráu
𥹜,krau
摎,krau/lyu
鉸,krau/kráu/kràu
佼,krau/ghráu/kráu
芁,krau
詨,krau/ghràu/qhràu
嘐,krau/qhrau
𩎔,krau
巢,dzrau/dzràu
轈,dzrau
勦,dzrau/ciéu
𣝞,dzrau
樔,dzrau
𡏮,dzrau
鄛,dzrau
鐃,nrau
呶,nrau
譊,nrau
怓,nrau
䴃,nrau
𣳦,nrau/sèi
𥗰,nrau
𡽧,nrau
梢,srau
髾,srau
輎,srau
旓,srau
弰,srau
䈰,srau
筲,srau
鞘,srau/sièu
䘯,srau
颵,srau
娋,srau/sràu
𡡏,srau
茅,mrau
鶜,mrau
媌,mrau/mráu
虓,qhrau
髇,qhrau
穘,qhrau
窙,qhrau
嗃,qhrau/qhràu/qhak
䬘,qhrau
哮,qhrau/qhràu
庨,qhrau
灱,qhrau
涍,qhrau/qhràu
𩾾,qhrau
㹲,qhrau
包,prau
胞,prau/phrau
苞,prau
勹,prau
𨚔,phrau/pau
䍖,phrau/byu
脬,phrau
拋,phrau
泡,phrau/brau
𠐋,phrau/l*rau
𢿏,phrau
𦫶,phrau/kyu
敲,khrau/khràu
跤,khrau
骹,khrau/khat
㤍,khrau
磽,khrau/khéu/ŋràu
䂭,khrau
礉,khrau/khràu
鄗,khrau/gháu/qhak
墝,khrau
頝,khrau
聱,ŋrau/ŋau/ŋiəu
謷,ŋrau/ŋau/ŋàu
磝,ŋrau
𦗔,crau
罺,crau/chràu
抓,crau/cráu/cràu
𠿈,crau/cryu
嘲,trau
䞴,trau/tràu
啁,trau/tryu
鳭,trau
䜈,chrau
抄,chrau/chràu
鈔,chrau/chràu
𦾱,chrau
訬,chrau/miéu
䰫,chrau/dzráu
庖,brau
咆,brau
匏,brau
炮,brau/phràu
炰,brau
鉋,brau/bràu
瓟,brau/brok
麃,brau/phriéu
掊,brau/byu/bou/póu
颮,brau/phrok
鞄,brau/bráu/bràu/phrok
狍,brau
跑,brau/brok
捊,brau/bou
尥,brau/lèu
㯡,brau
䫜,qrau
㕭,qrau
坳,qrau
窅,qrau/qéu
軪,qrau/qràu
眑,qrau/qiə́u
梎,qrau
𠣑,qrau
䫸,thrau
嘮,thrau
顟,l*rau
窌,l*rau/phràu/lyù
賿,l*rau
䄻,drau
豪,ghau
號,ghau/ghàu
毫,ghau
噑,ghau
獋,ghau
濠,ghau
壕,ghau
𩕍,ghau
𣘫,ghau
𠢕,ghau
𨼍,ghau
髙,kau
膏,kau/kàu
臯,kau
皋,kau
羔,kau
餻,kau
𡼗,kau
櫜,kau
咎,kau/gyú
鼛,kau
鷱,kau
篙,kau
橰,kau
𧢌,kau
䔌,kau
㤒,kau
䆁,kau
𣓌,kau/káu
倃,kau/gyú
䓘,kau
𨝲,kau
勞,lau/làu
澇,lau/láu/làu
牢,lau
窂,lau
簩,lau
䝁,lau
𧰉,lau
醪,lau
撈,lau
㟉,lau
㗦,lau
髝,lau/làu
憥,lau
𨦭,lau
𤩂,lau
嫪,lau/làu
哰,lau
𣘪,lau
蒿,qhau
𧯌,qhau
撓,qhau/nráu
薧,qhau/kháu
薅,qhau
茠,qhau
𣐾,qhau
毛,mau/màu
髦,mau
芼,mau/màu
𣹪,mau
旄,mau/màu
楙,mau/mòu
枆,mau
酕,mau
堥,mau/myu
饕,thau
韜,thau/thàu
縚,thau
謟,thau/thàu
滔,thau
叨,thau
弢,thau
𩥓,thau
𤘸,thau
慆,thau
絛,thau
幍,thau
𠌪,thau
槄,thau/tháu
蜪,thau/dau
夲,thau
𠦎,thau
綢,thau/dryu
搯,thau
翢,thau/dau
瑫,thau
𠬢,thau
䈱,thau
𠚜,thau
詜,thau
刀,tau
魛,tau
忉,tau
舠,tau
𩕯,tau
朷,tau/mok
騷,sau
搔,sau
缫,sau
繰,sau/cáu
臊,sau
鰠,sau
溞,sau
颾,sau
鱢,sau
㮴,sau
䑹,sau
𠋺,sau
慅,sau/cháu
袍,bau
袌,bau/bàu
軳,bau
襃,pau
褒,pau
𠅬,pau
䛬,dau
䛌,dau
咷,dau/thèu
桃,dau
綯,dau
燾,dau/dàu
逃,dau
鼗,dau
鞀,dau
鞉,dau
濤,dau
掏,dau
檮,dau/dryu/táu
騊,dau
萄,dau
翿,dau/dàu
䬞,dau/dryu
匋,dau
啕,dau
錭,dau
駣,dau/driéu/dáu
裪,dau
糟,cau
𦵩,cau/dzyu
醩,cau
遭,cau
㷮,cau
槽,cau/dzau
傮,cau
𣩒,cau
㡟,cau/chau
敖,ŋau
遨,ŋau
翺,ŋau
驁,ŋau/ŋàu
熬,ŋau
嶅,ŋau
獒,ŋau
滶,ŋau
蔜,ŋau
鷔,ŋau/ŋàu
鼇,ŋau
螯,ŋau
嗸,ŋau
嗷,ŋau
䫨,ŋau/ŋàu
𢧴,ŋau
摮,ŋau
嫯,ŋau/ŋàu
䦋,ŋau
𣘢,ŋau
𦪈,ŋau
𩪕,ŋau
鰲,ŋau
曹,dzau
𣍘,dzau
螬,dzau
嘈,dzau
䄚,dzau
艚,dzau
𩫥,dzau
䐬,dzau
蓸,dzau
漕,dzau/dzàu
褿,dzau
𤏶,qau
䥝,qau
鏖,qau
猱,nau/nryù
𤣜,nau
巎,nau
嶩,nau
峱,nau
𤫕,nau
獿,nau/nráu
尻,khau
訄,khau/khyu/gyu
操,chau/sóu/chàu
𢻥,chau
㯱,phau
䫽,phau
㲏,phau
歌,ka
謌,ka
柯,ka
妿,ka/qa
㤎,ka
菏,ka/gha
牁,ka
戕,ka/dziaŋ/caŋ
滒,ka
哥,ka
鴚,ka
蹉,cha
瑳,cha/chá
搓,cha
磋,cha/chuà
溠,cha/cra/crà
傞,cha/sa
𪘓,cha/dza
多,ta
𦰿,ta
𦷛,ta
娑,sa/sá
挱,sa
挲,sa
𩊮,sa/sra
獻,sa/qhiàn
䓾,sa
𠈱,sa
桫,sa
䤬,sa
𥆝,sa
駝,da
駞,da
鼉,da
𡩆,da
紽,da
鮀,da
陀,da
䍫,da
沱,da/dá
跎,da
酡,da
㼠,da
䭾,da/dà
迱,da
鼧,da/tha
袉,da/dá/thá
𩉺,da
䡐,da
𧕛,da
佗,da/tha
醝,dza
㽨,dza
瘥,dza/cia/chrè
䣜,dza
𣩈,dza/cia
鹺,dza
嵳,dza
𥰭,dza/crá
艖,dza/chra
蔖,dza/chó
䴾,dza
䑘,dza
䠡,dza
躦,dza
虘,dza
䰈,dza/chá
莪,ŋa
哦,ŋa
娥,ŋa
䄉,ŋa
峩,ŋa
鵝,ŋa
俄,ŋa
𩒰,ŋa/ŋá
蛾,ŋa/ŋrié
睋,ŋa
涐,ŋa
誐,ŋa
硪,ŋa/ŋá
他,tha
拕,tha/dá
它,tha
羅,la
蘿,la
籮,la
儸,la
饠,la
𤄷,la
欏,la/lá
囉,la
鑼,la
剆,la/lá
那,na/ná/nà
㔮,na
𤘟,na
挪,na
儺,na
𠹈,na
𡖔,na
𩴓,na
何,gha/ghá
河,gha
荷,gha/ghá
苛,gha
蚵,gha/khà
魺,gha
訶,qha
呵,qha/qhà
𩑸,qha/qhá
㱒,qha
抲,qha
珂,kha
𠳊,kha
䯊,kha
軻,kha/khá/khà
阿,qa
娿,qa/qá
痾,qa
妸,qa/qá
䋪,qa
鈳,qa
戈,kua
過,kua/kuà
渦,kua/qua
鍋,kua
𨍋,kua
楇,kua
瘑,kua
㽿,kua/khua
𩰫,kua
𩰬,kua
㗻,kua/ghua
堝,kua
𩾷,kua
𧒖,kua/kuà
遳,chua
𨹃,tua
桗,tua/tuà
莎,sua
魦,sua/sra
莏,sua
𢘿,sua
趖,sua
唆,sua
𧨀,sua
髿,sua/sra
梭,sua
𣜤,sua
㛗,sua/chya
婆,ba
鄱,ba
皤,ba/pa
𩕏,ba
蔢,ba
碆,ba/pa
㸰,dua/khua
碢,dua
堶,dua
摩,ma/mà
𩞁,ma
𥂓,ma/mra
𡡉,ma
魔,ma
䯢,ma
磨,ma/mà
劘,ma
𦟟,ma
𦣆,ma
䭩,ma
矬,dzua
痤,dzua
銼,dzua/chuà/dzok
㭫,dzua
睉,dzua
訛,ŋua
譌,ŋua
吪,ŋua
鈋,ŋua
囮,ŋua/jyu
魤,ŋua
𠂬,ŋua/ŋuá
𧦭,thua
涶,thua/thuà
䛢,thua/thok
䜏,thua
𩼊,lua
摞,lua/luà
騾,lua
驘,lua
鸁,lua
𣜄,lua
螺,lua
蠃,lua/luá
𥢵,lua
𥡜,lua
𧄿,lua
𨰠,lua
覼,lua
波,pa
紴,pa/phrié
嶓,pa
頗,pha/phá/phà
坡,pha
𨸭,pha
玻,pha
和,ghua/ghuà
咊,ghua
𤖱,ghua
禾,ghua
龢,ghua
鉌,ghua
䒩,ghua
盉,ghua/ghuà
科,khua/khuà
窠,khua
薖,khua
稞,khua/ghruá
萪,khua
蝌,khua
犐,khua
課,khua/khuà
簻,khua/trua
䈖,khua
髁,khua/khruá/khuà
𠏀,khua
濄,qua
涹,qua
𡑟,qua
踒,qua
𥟿,qua/quá
鞾,qhya
靴,qhya
𢪎,qhya
㗾,qhya
𦚢,qya
𠏃,qya
𩨷,khya
𩨭,khya
伽,gia
茄,gia/kra
枷,gia/kra
佉,khia
呿,khia/khiò/khiap
㰦,khia/khiò
𠋧,khia
迦,kia/kra
脞,chya/chuá
侳,cya/cuà
𩛠,cya
瘸,gya
𦣛,lya
麻,mra
犘,mra
蟆,mra
𪓹,mra
𩔶,mra
痲,mra
㦄,mra
硨,thia
奢,shia
賒,shia
畲,shia
邪,jia/zia
耶,jia
瑘,jia
釾,jia
鎁,jia
椰,jia
擨,jia
斜,jia/zia
䓉,jia
𦰳,jia
䔑,jia/zia
𦭿,jia
𥯘,jia
遮,tia
𠌮,tia
㸙,tia
嗟,cia
𧨁,cia
罝,cia
謯,cia/crá
𨲠,cia
袓,cia/dzió
㜘,cia
怚,cia/dzió/ciò
䦈,cia
華,ghrua/qhrua/ghruà
驊,ghrua
鷨,ghrua
𧑍,ghrua
鏵,ghrua
樺,ghrua/ghruà
崋,ghrua/ghruà
划,ghrua/kuá/kuà
瓜,krua
婐,krua/quá
㧓,krua
花,qhrua
譁,qhrua
𧪮,qhrua
誇,khrua
䠸,khrua
夸,khrua
姱,khrua
跨,khrua/khruá/khò/khruà
胯,khrua/khò/khruà
𠇗,khrua
䯞,khrua
拏,nra
詉,nra
摣,nra
𧘽,nra
𧦮,nra
嘉,kra
家,kra
加,kra
葭,kra
笳,kra
麚,kra
䴥,kra
豭,kra
猳,kra
痂,kra
鴐,kra
袈,kra
𣮫,kra
跏,kra
𨔣,kra
𤠙,kra
𧉪,kra
珈,kra
瘕,kra/krá/krà
犌,kra
幏,kra/krà
貑,kra
蟼,kra/krieŋ/kriéŋ
遐,ghra
蝦,ghra
鍜,ghra
霞,ghra
瑕,ghra
騢,ghra
鰕,ghra
䠍,ghra
䫗,ghra
碬,ghra
䪗,ghra
𩋥,ghra
赮,ghra
蕸,ghra
葩,phra
鈀,phra/pra
妑,phra
蚆,phra/pra
吧,phra/pra
舥,phra
𧣃,phra
鴉,qra
鵶,qra
錏,qra
㝞,qra
椏,qra/qá
丫,qra
䃁,qra
𠜲,qra
巴,pra
笆,pra/brá
豝,pra
芭,pra
㿬,pra
杈,chra/chrè
鎈,chra
䑡,chra
鯊,sra
沙,sra/srà
砂,sra
裟,sra
㲚,sra
桬,sra
紗,sra
硰,sra/chá/cuá
牙,ŋra
芽,ŋra
齖,ŋra/ŋrà
呀,ŋra/qhra
枒,ŋra/ŋrà
樝,cra
柤,cra
𦳏,cra
㪥,cra
皻,cra
抯,cra/ziá/ciá
渣,cra
𤹡,cra
𥡧,cra
浾,cra
𡨀,dra
䠧,dra
茶,dra
秅,dra/tò
𡝐,dra
𤶠,dra/tra
𦛝,dra
𥥸,dra
𨼑,dra
䅊,dra/tra/drà
衺,zia
𥍸,dia
窊,qrua/qruà
畖,qrua
窪,qrua
髽,crua
檛,trua
𥬸,trua
膼,trua
爬,bra
杷,bra/brè/brà
琶,bra
楂,dzra
槎,dzra/dzrá
㢒,dzra
侘,thra/thrà
哆,thra/thié/tá/thiá/thiə̀/tà/trà
𤵾,thra
㗬,thra
奓,tra/trà
𧬅,tra
觰,tra/trá
咤,tra/trà
𪗭,tra
䐒,tra/trà
煆,qhra/qhrà
谺,qhra
疨,qhra
岈,qhra
颬,qhra
䶗,khra
㤉,khra
𡤫,khra
㚗,dzia
若,nia/niá/niak
些,sia/sèi/sà
爹,tria/dá
𣢉,ŋrua
𩨾,ŋrua
𣘟,khra
陽,jiaŋ
暘,jiaŋ
楊,jiaŋ
揚,jiaŋ
颺,jiaŋ/jiàŋ
昜,jiaŋ
羊,jiaŋ
样,jiaŋ/caŋ
眻,jiaŋ/jiàŋ
佯,jiaŋ/dziaŋ
詳,jiaŋ/ziaŋ
徉,jiaŋ
洋,jiaŋ/ziaŋ
烊,jiaŋ
煬,jiaŋ/jiàŋ
鍚,jiaŋ
𩋬,jiaŋ
輰,jiaŋ
敭,jiaŋ
瘍,jiaŋ
鴹,jiaŋ
鰑,jiaŋ
鸉,jiaŋ
蛘,jiaŋ/jiáŋ
禓,jiaŋ/shiaŋ
崵,jiaŋ/dáŋ
諹,jiaŋ/jiàŋ
瑒,jiaŋ/dráŋ
𥂸,jiaŋ
𦭵,jiaŋ
𦍹,jiaŋ
翔,ziaŋ
庠,ziaŋ
祥,ziaŋ
𨀘,ziaŋ
𦍙,ziaŋ
痒,ziaŋ/jiáŋ
良,liaŋ
梁,liaŋ
粱,liaŋ
粮,liaŋ
糧,liaŋ
涼,liaŋ/liàŋ
凉,liaŋ
𩗬,liaŋ/liàŋ
量,liaŋ/liàŋ
蜋,liaŋ/laŋ
踉,liaŋ/laŋ/liàŋ
椋,liaŋ
䝶,liaŋ
綡,liaŋ
𣄴,liaŋ
㹁,liaŋ/liàŋ
䣼,liaŋ
輬,liaŋ
香,qhiaŋ
皀,qhiaŋ/priək/krip/prip
薌,qhiaŋ
鄉,qhiaŋ
膷,qhiaŋ
商,shiaŋ
𧶜,shiaŋ
傷,shiaŋ/shiàŋ
𥏻,shiaŋ/chiaŋ
殤,shiaŋ
慯,shiaŋ/shiàŋ
觴,shiaŋ
湯,shiaŋ/thaŋ/thàŋ
蔏,shiaŋ
𪄲,shiaŋ
螪,shiaŋ
㲽,shiaŋ/nèn
䵮,shiaŋ
饟,shiaŋ/shiáŋ/shiàŋ
䵼,shiaŋ
塲,shiaŋ
𤳈,shiaŋ
房,biaŋ/baŋ
防,biaŋ/biàŋ
坊,biaŋ/piaŋ
魴,biaŋ
方,biaŋ/piaŋ
肪,biaŋ/piaŋ
鴋,biaŋ/piaŋ
章,tiaŋ
漳,tiaŋ
樟,tiaŋ
慞,tiaŋ
璋,tiaŋ
彰,tiaŋ
墇,tiaŋ/tiàŋ
障,tiaŋ/tiàŋ
麞,tiaŋ
獐,tiaŋ
鄣,tiaŋ
蔁,tiaŋ
𪅂,tiaŋ
𩌬,tiaŋ
暲,tiaŋ
昌,thiaŋ
裮,thiaŋ
倡,thiaŋ/thiàŋ
猖,thiaŋ
閶,thiaŋ
琩,thiaŋ
鯧,thiaŋ
菖,thiaŋ
羌,khiaŋ
猐,khiaŋ
𡸓,khiaŋ
蜣,khiaŋ
薑,kiaŋ
𧅁,kiaŋ
畺,kiaŋ
疆,kiaŋ
壃,kiaŋ
畕,kiaŋ
㹔,kiaŋ
繮,kiaŋ
韁,kiaŋ
殭,kiaŋ
礓,kiaŋ
橿,kiaŋ
姜,kiaŋ
䗵,kiaŋ
僵,kiaŋ
長,driaŋ/triáŋ/driàŋ
萇,driaŋ
腸,driaŋ
場,driaŋ
䠆,driaŋ
㙊,driaŋ
䗅,driaŋ
瓺,driaŋ/driàŋ
張,triaŋ/triàŋ
餦,triaŋ
粻,triaŋ
漲,triaŋ/triàŋ
穰,niaŋ/niáŋ
禳,niaŋ
攘,niaŋ/niáŋ/niàŋ
𣀮,niaŋ
鑲,niaŋ/siaŋ/nriaŋ
𨟚,niaŋ
躟,niaŋ/niáŋ
瀼,niaŋ
𩆶,niaŋ
獽,niaŋ
儴,niaŋ
蘘,niaŋ
䉴,niaŋ
鬤,niaŋ/nraŋ
勷,niaŋ
瓤,niaŋ/nriaŋ
孃,niaŋ/nriaŋ
汸,piaŋ
蚄,piaŋ
邡,piaŋ/phiàŋ
枋,piaŋ
鈁,piaŋ
牥,piaŋ
趽,piaŋ/baŋ/piàŋ
䄱,piaŋ
匚,piaŋ
襄,siaŋ
廂,siaŋ
湘,siaŋ
相,siaŋ/siàŋ
緗,siaŋ
纕,siaŋ
忀,siaŋ
驤,siaŋ
瓖,siaŋ
欀,siaŋ/niàŋ
箱,siaŋ
葙,siaŋ
將,ciaŋ/ciàŋ
漿,ciaŋ
鱂,ciaŋ
蔣,ciaŋ/ciáŋ
螿,ciaŋ
𢪇,ciaŋ
創,chriaŋ/chriàŋ
瘡,chriaŋ
𠛂,chriaŋ
亡,miaŋ
芒,miaŋ/maŋ
莣,miaŋ
鋩,miaŋ
硭,miaŋ
杗,miaŋ/maŋ
朚,miaŋ/maŋ/mràŋ
邙,miaŋ/maŋ
𨛌,miaŋ/maŋ
望,miaŋ/miàŋ
朢,miaŋ/miàŋ
娘,nriaŋ
牀,dzriaŋ
床,dzriaŋ
疒,dzriaŋ/nrek
莊,criaŋ
㽵,criaŋ
